"","ID","State","Country","Address","IRR","Capex_Payback","Capex_Asset","Capex..Lifetime.Benefit","PPA.Savings...on.Rate","PPA","PPA..Lifetime.Benefit","usage","NPV_estimated_capex","NPV_estimated_PPA","X","X.1","X.2","synthetic_total","Type","weighted_sum"
"101","09412-S JOS - TULLY","CA","US","2040 TULLY RD, SAN JOSE, CA, 95122",0.232,3.8,599400,"2738361.707","0.15","21671.64744","499700.4314",110,800818.1197,255513.9435,NA,NA,NA,457.5,"Solar",144.118032786885
"102","09412-S JOS - TULLY","CA","US","2040 TULLY RD, SAN JOSE, CA, 95122",0.232,3.8,599400,"2738361.707","0.15","21671.64744","499700.4314",30,800818.1197,255513.9435,NA,NA,NA,457.5,"Battery",58.9573770491803
"103","09412-S JOS - TULLY","CA","US","2040 TULLY RD, SAN JOSE, CA, 95122",0.232,3.8,599400,"2738361.707","0.15","21671.64744","499700.4314",27.5,800818.1197,255513.9435,NA,NA,NA,457.5,"CHP",180.147540983607
"104","09412-S JOS - TULLY","CA","US","2040 TULLY RD, SAN JOSE, CA, 95122",0.232,3.8,599400,"2738361.707","0.15","21671.64744","499700.4314",27.5,800818.1197,255513.9435,NA,NA,NA,457.5,"Fuel_Cell",216.177049180328
"105","09184-CHICO (RELO OF 9452 - OP","CA","US","2041 DR. MARTIN LUTHER KING JR, CHICO, CA, 95928",0.231,3.8,766800,"3481392.58","0.15","27550.55772","635428.0066",140,1013355.251,324916.1008,NA,NA,NA,585,"Solar",183.507692307692
"106","09184-CHICO (RELO OF 9452 - OP","CA","US","2041 DR. MARTIN LUTHER KING JR, CHICO, CA, 95928",0.231,3.8,766800,"3481392.58","0.15","27550.55772","635428.0066",40,1013355.251,324916.1008,NA,NA,NA,585,"Battery",78.6461538461539
"107","09184-CHICO (RELO OF 9452 - OP","CA","US","2041 DR. MARTIN LUTHER KING JR, CHICO, CA, 95928",0.231,3.8,766800,"3481392.58","0.15","27550.55772","635428.0066",35,1013355.251,324916.1008,NA,NA,NA,585,"CHP",229.384615384615
"108","09184-CHICO (RELO OF 9452 - OP","CA","US","2041 DR. MARTIN LUTHER KING JR, CHICO, CA, 95928",0.231,3.8,766800,"3481392.58","0.15","27550.55772","635428.0066",35,1013355.251,324916.1008,NA,NA,NA,585,"Fuel_Cell",275.261538461538
"109","09055-BAY - COLMA (OPEN 3/08/0","CA","US","4925 JUNIPERO SERRA BLVD, COLMA, CA, 94014",0.23,3.8,869400,"3919251.107","0.15","31108.37556","717164.1856",160,1134647.311,366710.6083,NA,NA,NA,663.75,"Solar",209.572881355932
"110","07784-BAY - MOUNTAIN VIEW","CA","US","2415 CHARLESTON RD, MOUNTAIN VIEW, CA, 94043",0.23,3.8,699300,"3152951.645","0.15","26279.2091","606148.2532",125,912912.153,309944.3602,NA,NA,NA,535,"Solar",163.38785046729
"111","02773-REHOBOTH BEACH","DE","US","4217 HIGHWAY ONE, REHOBOTH, DE, 19971",0.23,4,599400,"2866012.979","0.15","22556.7271","520332.5088",110,866090.5867,266063.8312,NA,NA,NA,457.5,"Solar",144.118032786885
"112","09055-BAY - COLMA (OPEN 3/08/0","CA","US","4925 JUNIPERO SERRA BLVD, COLMA, CA, 94014",0.23,3.8,869400,"3919251.107","0.15","31108.37556","717164.1856",42.5,1134647.311,366710.6083,NA,NA,NA,663.75,"Battery",83.5016949152542
"113","07784-BAY - MOUNTAIN VIEW","CA","US","2415 CHARLESTON RD, MOUNTAIN VIEW, CA, 94043",0.23,3.8,699300,"3152951.645","0.15","26279.2091","606148.2532",35,912912.153,309944.3602,NA,NA,NA,535,"Battery",68.6228971962617
"114","02773-REHOBOTH BEACH","DE","US","4217 HIGHWAY ONE, REHOBOTH, DE, 19971",0.23,4,599400,"2866012.979","0.15","22556.7271","520332.5088",30,866090.5867,266063.8312,NA,NA,NA,457.5,"Battery",58.9573770491803
"115","09055-BAY - COLMA (OPEN 3/08/0","CA","US","4925 JUNIPERO SERRA BLVD, COLMA, CA, 94014",0.23,3.8,869400,"3919251.107","0.15","31108.37556","717164.1856",40,1134647.311,366710.6083,NA,NA,NA,663.75,"CHP",261.966101694915
"116","07784-BAY - MOUNTAIN VIEW","CA","US","2415 CHARLESTON RD, MOUNTAIN VIEW, CA, 94043",0.23,3.8,699300,"3152951.645","0.15","26279.2091","606148.2532",32.5,912912.153,309944.3602,NA,NA,NA,535,"CHP",212.404205607477
"117","02773-REHOBOTH BEACH","DE","US","4217 HIGHWAY ONE, REHOBOTH, DE, 19971",0.23,4,599400,"2866012.979","0.15","22556.7271","520332.5088",27.5,866090.5867,266063.8312,NA,NA,NA,457.5,"CHP",180.147540983607
"118","09055-BAY - COLMA (OPEN 3/08/0","CA","US","4925 JUNIPERO SERRA BLVD, COLMA, CA, 94014",0.23,3.8,869400,"3919251.107","0.15","31108.37556","717164.1856",40,1134647.311,366710.6083,NA,NA,NA,663.75,"Fuel_Cell",314.359322033898
"119","07784-BAY - MOUNTAIN VIEW","CA","US","2415 CHARLESTON RD, MOUNTAIN VIEW, CA, 94043",0.23,3.8,699300,"3152951.645","0.15","26279.2091","606148.2532",32.5,912912.153,309944.3602,NA,NA,NA,535,"Fuel_Cell",254.885046728972
"120","02773-REHOBOTH BEACH","DE","US","4217 HIGHWAY ONE, REHOBOTH, DE, 19971",0.23,4,599400,"2866012.979","0.15","22556.7271","520332.5088",27.5,866090.5867,266063.8312,NA,NA,NA,457.5,"Fuel_Cell",216.177049180328
"121","02109-BAY - PLEASANT HILL","CA","US","60 GREGORY LN, PLEASANT HILL, CA, 94523",0.228,3.9,747900,"3354984.597","0.15","26711.43597","616288.0461",135,967618.5204,315129.1836,NA,NA,NA,572.5,"Solar",176.360698689956
"122","01538-BAY - EMERYVILLE","CA","US","3991 HOLLIS ST, EMERYVILLE, CA, 94608",0.228,3.9,774900,"3465368.099","0.15","27460.96256","632855.3005",145,997061.3851,323600.5881,NA,NA,NA,590,"Solar",190.441525423729
"123","02109-BAY - PLEASANT HILL","CA","US","60 GREGORY LN, PLEASANT HILL, CA, 94523",0.228,3.9,747900,"3354984.597","0.15","26711.43597","616288.0461",35,967618.5204,315129.1836,NA,NA,NA,572.5,"Battery",68.5847161572052
"124","01538-BAY - EMERYVILLE","CA","US","3991 HOLLIS ST, EMERYVILLE, CA, 94608",0.228,3.9,774900,"3465368.099","0.15","27460.96256","632855.3005",40,997061.3851,323600.5881,NA,NA,NA,590,"Battery",78.8033898305085
"125","02109-BAY - PLEASANT HILL","CA","US","60 GREGORY LN, PLEASANT HILL, CA, 94523",0.228,3.9,747900,"3354984.597","0.15","26711.43597","616288.0461",35,967618.5204,315129.1836,NA,NA,NA,572.5,"CHP",228.615720524017
"126","01538-BAY - EMERYVILLE","CA","US","3991 HOLLIS ST, EMERYVILLE, CA, 94608",0.228,3.9,774900,"3465368.099","0.15","27460.96256","632855.3005",35,997061.3851,323600.5881,NA,NA,NA,590,"CHP",229.843220338983
"127","02109-BAY - PLEASANT HILL","CA","US","60 GREGORY LN, PLEASANT HILL, CA, 94523",0.228,3.9,747900,"3354984.597","0.15","26711.43597","616288.0461",35,967618.5204,315129.1836,NA,NA,NA,572.5,"Fuel_Cell",274.338864628821
"128","01538-BAY - EMERYVILLE","CA","US","3991 HOLLIS ST, EMERYVILLE, CA, 94608",0.228,3.9,774900,"3465368.099","0.15","27460.96256","632855.3005",35,997061.3851,323600.5881,NA,NA,NA,590,"Fuel_Cell",275.81186440678
"129","08754-MARINA","CA","US","121 GENERAL STILLWELL DR, MARINA, CA, 93933",0.226,3.9,774900,"3425204.146","0.15","27202.42607","626808.9012",145,976524.1806,320508.8571,NA,NA,NA,590,"Solar",190.441525423729
"130","06711-CHI - TINLEY PARK","IL","US","7310 191ST ST, TINLEY PARK, IL, 60487",0.226,3.9,869400,"3852599.386","0.15","29180.82874","672926.1414",160,1100566.004,344090.1813,NA,NA,NA,663.75,"Solar",209.572881355932
"131","02011-SYRACUSE - DEWITT","NY","US","3133 ERIE BLVD E, SYRACUSE, NY, 13214",0.226,3.9,820800,"3642828.226","0.15","27902.76134","644853.3121",150,1041902.825,329735.5824,NA,NA,NA,626.25,"Solar",196.59880239521
"132","08754-MARINA","CA","US","121 GENERAL STILLWELL DR, MARINA, CA, 93933",0.226,3.9,774900,"3425204.146","0.15","27202.42607","626808.9012",40,976524.1806,320508.8571,NA,NA,NA,590,"Battery",78.8033898305085
"133","06711-CHI - TINLEY PARK","IL","US","7310 191ST ST, TINLEY PARK, IL, 60487",0.226,3.9,869400,"3852599.386","0.15","29180.82874","672926.1414",42.5,1100566.004,344090.1813,NA,NA,NA,663.75,"Battery",83.5016949152542
"134","02011-SYRACUSE - DEWITT","NY","US","3133 ERIE BLVD E, SYRACUSE, NY, 13214",0.226,3.9,820800,"3642828.226","0.15","27902.76134","644853.3121",42.5,1041902.825,329735.5824,NA,NA,NA,626.25,"Battery",83.5544910179641
"135","08754-MARINA","CA","US","121 GENERAL STILLWELL DR, MARINA, CA, 93933",0.226,3.9,774900,"3425204.146","0.15","27202.42607","626808.9012",35,976524.1806,320508.8571,NA,NA,NA,590,"CHP",229.843220338983
"136","06711-CHI - TINLEY PARK","IL","US","7310 191ST ST, TINLEY PARK, IL, 60487",0.226,3.9,869400,"3852599.386","0.15","29180.82874","672926.1414",40,1100566.004,344090.1813,NA,NA,NA,663.75,"CHP",261.966101694915
"137","02011-SYRACUSE - DEWITT","NY","US","3133 ERIE BLVD E, SYRACUSE, NY, 13214",0.226,3.9,820800,"3642828.226","0.15","27902.76134","644853.3121",37.5,1041902.825,329735.5824,NA,NA,NA,626.25,"CHP",245.748502994012
"138","08754-MARINA","CA","US","121 GENERAL STILLWELL DR, MARINA, CA, 93933",0.226,3.9,774900,"3425204.146","0.15","27202.42607","626808.9012",35,976524.1806,320508.8571,NA,NA,NA,590,"Fuel_Cell",275.81186440678
"139","06711-CHI - TINLEY PARK","IL","US","7310 191ST ST, TINLEY PARK, IL, 60487",0.226,3.9,869400,"3852599.386","0.15","29180.82874","672926.1414",40,1100566.004,344090.1813,NA,NA,NA,663.75,"Fuel_Cell",314.359322033898
"140","02011-SYRACUSE - DEWITT","NY","US","3133 ERIE BLVD E, SYRACUSE, NY, 13214",0.226,3.9,820800,"3642828.226","0.15","27902.76134","644853.3121",37.5,1041902.825,329735.5824,NA,NA,NA,626.25,"Fuel_Cell",294.898203592814
"141","03007-LA - WHOLESALE/RETAIL","CA","US","738 WALL ST, LOS ANGELES, CA, 90014",0.224,3.9,108540,"467966.6391","0.15","3301.920395","74877.29659",35,130747.3687,38287.32602,NA,NA,NA,80,"Solar",47.48625
"142","03007-LA - WHOLESALE/RETAIL","CA","US","738 WALL ST, LOS ANGELES, CA, 90014",0.224,3.9,108540,"467966.6391","0.15","3301.920395","74877.29659",15,130747.3687,38287.32602,NA,NA,NA,80,"Battery",30.526875
"143","03007-LA - WHOLESALE/RETAIL","CA","US","738 WALL ST, LOS ANGELES, CA, 90014",0.224,3.9,108540,"467966.6391","0.15","3301.920395","74877.29659",4.5,130747.3687,38287.32602,NA,NA,NA,80,"CHP",30.526875
"144","03007-LA - WHOLESALE/RETAIL","CA","US","738 WALL ST, LOS ANGELES, CA, 90014",0.224,3.9,108540,"467966.6391","0.15","3301.920395","74877.29659",0,130747.3687,38287.32602,NA,NA,NA,80,"Fuel_Cell",0
"145","05706-BAY - BRENTWOOD","CA","US","5501 LONE TREE WAY, BRENTWOOD, CA, 94513",0.223,4,774900,"3380215.121","0.15","26901.07886","619952.4254",145,953519.7511,317002.9062,NA,NA,NA,590,"Solar",190.441525423729
"146","05706-BAY - BRENTWOOD","CA","US","5501 LONE TREE WAY, BRENTWOOD, CA, 94513",0.223,4,774900,"3380215.121","0.15","26901.07886","619952.4254",40,953519.7511,317002.9062,NA,NA,NA,590,"Battery",78.8033898305085
"147","05706-BAY - BRENTWOOD","CA","US","5501 LONE TREE WAY, BRENTWOOD, CA, 94513",0.223,4,774900,"3380215.121","0.15","26901.07886","619952.4254",35,953519.7511,317002.9062,NA,NA,NA,590,"CHP",229.843220338983
"148","05706-BAY - BRENTWOOD","CA","US","5501 LONE TREE WAY, BRENTWOOD, CA, 94513",0.223,4,774900,"3380215.121","0.15","26901.07886","619952.4254",35,953519.7511,317002.9062,NA,NA,NA,590,"Fuel_Cell",275.81186440678
"149","09509-MERCED","CA","US","655 FAIRFIELD DR, MERCED, CA, 95348",0.219,4.1,599400,"2569223.248","0.15","19744.91739","455369.2185",110,714331.8333,232845.8761,NA,NA,NA,457.5,"Solar",144.118032786885
"150","01173-NYC-QUEENS/FRESH MEADOW-","NY","US","18704 HORACE HARDING EXPY, FRESH MEADOWS, NY, 11365",0.219,4,960660,"3965929.009","0.15","28331.39953","644889.6417",335,1067255.321,329754.1589,NA,NA,NA,631.25,"Solar",509.815603960396
"151","09509-MERCED","CA","US","655 FAIRFIELD DR, MERCED, CA, 95348",0.219,4.1,599400,"2569223.248","0.15","19744.91739","455369.2185",30,714331.8333,232845.8761,NA,NA,NA,457.5,"Battery",58.9573770491803
"152","01173-NYC-QUEENS/FRESH MEADOW-","NY","US","18704 HORACE HARDING EXPY, FRESH MEADOWS, NY, 11365",0.219,4,960660,"3965929.009","0.15","28331.39953","644889.6417",37.5,1067255.321,329754.1589,NA,NA,NA,631.25,"Battery",85.6033663366337
"153","09509-MERCED","CA","US","655 FAIRFIELD DR, MERCED, CA, 95348",0.219,4.1,599400,"2569223.248","0.15","19744.91739","455369.2185",27.5,714331.8333,232845.8761,NA,NA,NA,457.5,"CHP",180.147540983607
"154","01173-NYC-QUEENS/FRESH MEADOW-","NY","US","18704 HORACE HARDING EXPY, FRESH MEADOWS, NY, 11365",0.219,4,960660,"3965929.009","0.15","28331.39953","644889.6417",3,1067255.321,329754.1589,NA,NA,NA,631.25,"CHP",22.8275643564356
"155","09509-MERCED","CA","US","655 FAIRFIELD DR, MERCED, CA, 95348",0.219,4.1,599400,"2569223.248","0.15","19744.91739","455369.2185",27.5,714331.8333,232845.8761,NA,NA,NA,457.5,"Fuel_Cell",216.177049180328
"156","01173-NYC-QUEENS/FRESH MEADOW-","NY","US","18704 HORACE HARDING EXPY, FRESH MEADOWS, NY, 11365",0.219,4,960660,"3965929.009","0.15","28331.39953","644889.6417",37.5,1067255.321,329754.1589,NA,NA,NA,631.25,"Fuel_Cell",342.413465346535
"157","05111 - CHI-BOLINGBROOK IL","IL","US","740 E BOUGHTON RD, BOLINGBROOK, IL, 60440",0.218,4.1,1031400,"4401702.917","0.15","33512.25717","772791.9436",190,1219341.443,395154.986,NA,NA,NA,787.5,"Solar",248.845714285714
"158","01278 CHI-DOWNERS GROVE/NO","IL","US","1516 BUTTERFIELD RD, DOWNERS GROVE, IL, 60515",0.218,4.1,869400,"3696167.153","0.15","28151.44368","649187.9493",160,1020576.846,331952.0308,NA,NA,NA,663.75,"Solar",209.572881355932
"159","05111 - CHI-BOLINGBROOK IL","IL","US","740 E BOUGHTON RD, BOLINGBROOK, IL, 60440",0.218,4.1,1031400,"4401702.917","0.15","33512.25717","772791.9436",50,1219341.443,395154.986,NA,NA,NA,787.5,"Battery",98.2285714285714
"160","01278 CHI-DOWNERS GROVE/NO","IL","US","1516 BUTTERFIELD RD, DOWNERS GROVE, IL, 60515",0.218,4.1,869400,"3696167.153","0.15","28151.44368","649187.9493",42.5,1020576.846,331952.0308,NA,NA,NA,663.75,"Battery",83.5016949152542
"161","05111 - CHI-BOLINGBROOK IL","IL","US","740 E BOUGHTON RD, BOLINGBROOK, IL, 60440",0.218,4.1,1031400,"4401702.917","0.15","33512.25717","772791.9436",47.5,1219341.443,395154.986,NA,NA,NA,787.5,"CHP",311.057142857143
"162","01278 CHI-DOWNERS GROVE/NO","IL","US","1516 BUTTERFIELD RD, DOWNERS GROVE, IL, 60515",0.218,4.1,869400,"3696167.153","0.15","28151.44368","649187.9493",40,1020576.846,331952.0308,NA,NA,NA,663.75,"CHP",261.966101694915
"163","05111 - CHI-BOLINGBROOK IL","IL","US","740 E BOUGHTON RD, BOLINGBROOK, IL, 60440",0.218,4.1,1031400,"4401702.917","0.15","33512.25717","772791.9436",47.5,1219341.443,395154.986,NA,NA,NA,787.5,"Fuel_Cell",373.268571428571
"164","01278 CHI-DOWNERS GROVE/NO","IL","US","1516 BUTTERFIELD RD, DOWNERS GROVE, IL, 60515",0.218,4.1,869400,"3696167.153","0.15","28151.44368","649187.9493",40,1020576.846,331952.0308,NA,NA,NA,663.75,"Fuel_Cell",314.359322033898
"165","05019-CHI - KILDEER (OPEN 9/16","IL","US","20505 N RAND RD, KILDEER, IL, 60047",0.216,4.1,774900,"3261181.611","0.15","24813.16731","572006.3228",145,892653.841,292486.422,NA,NA,NA,590,"Solar",190.441525423729
"166","05019-CHI - KILDEER (OPEN 9/16","IL","US","20505 N RAND RD, KILDEER, IL, 60047",0.216,4.1,774900,"3261181.611","0.15","24813.16731","572006.3228",40,892653.841,292486.422,NA,NA,NA,590,"Battery",78.8033898305085
"167","05019-CHI - KILDEER (OPEN 9/16","IL","US","20505 N RAND RD, KILDEER, IL, 60047",0.216,4.1,774900,"3261181.611","0.15","24813.16731","572006.3228",35,892653.841,292486.422,NA,NA,NA,590,"CHP",229.843220338983
"168","05019-CHI - KILDEER (OPEN 9/16","IL","US","20505 N RAND RD, KILDEER, IL, 60047",0.216,4.1,774900,"3261181.611","0.15","24813.16731","572006.3228",35,892653.841,292486.422,NA,NA,NA,590,"Fuel_Cell",275.81186440678
"169","08832-LANCASTER","CA","US","44679 VALLEY CENTRAL WAY, LANCASTER, CA, 93534",0.215,4.1,861300,"3619328.488","0.15","28357.01735","653605.2307",155,989386.6047,334210.7381,NA,NA,NA,658.75,"Solar",202.658823529412
"170","08832-LANCASTER","CA","US","44679 VALLEY CENTRAL WAY, LANCASTER, CA, 93534",0.215,4.1,861300,"3619328.488","0.15","28357.01735","653605.2307",42.5,989386.6047,334210.7381,NA,NA,NA,658.75,"Battery",83.3516129032258
"171","08832-LANCASTER","CA","US","44679 VALLEY CENTRAL WAY, LANCASTER, CA, 93534",0.215,4.1,861300,"3619328.488","0.15","28357.01735","653605.2307",40,989386.6047,334210.7381,NA,NA,NA,658.75,"CHP",261.495256166983
"172","08832-LANCASTER","CA","US","44679 VALLEY CENTRAL WAY, LANCASTER, CA, 93534",0.215,4.1,861300,"3619328.488","0.15","28357.01735","653605.2307",40,989386.6047,334210.7381,NA,NA,NA,658.75,"Fuel_Cell",313.79430740038
"173","CHI MORTON GROVE IL","IL","US","7220 DEMPSTER ST, MORTON GROVE, IL, 60052",0.214,4.2,774900,"3231110.79","0.15","24615.18991","567442.4426",145,877277.6004,290152.7537,NA,NA,NA,590,"Solar",190.441525423729
"174","04802-CHI - ALGONQUIN","IL","US","742 S RANDALL RD, ALGONQUIN, IL, 60102",0.214,4.2,415800,"1738824.206","0.15","13356.64208","308484.5581",70,473320.3649,157738.719,NA,NA,NA,320,"Solar",90.95625
"175","02717-CHI - MCHENRY","IL","US","2244 N RICHMOND RD, MCHENRY, IL, 60050",0.214,4.2,699300,"2927515.471","0.15","22371.73985","516239.4514",125,797638.917,263970.9108,NA,NA,NA,535,"Solar",163.38785046729
"176","CHI MORTON GROVE IL","IL","US","7220 DEMPSTER ST, MORTON GROVE, IL, 60052",0.214,4.2,774900,"3231110.79","0.15","24615.18991","567442.4426",40,877277.6004,290152.7537,NA,NA,NA,590,"Battery",78.8033898305085
"177","04802-CHI - ALGONQUIN","IL","US","742 S RANDALL RD, ALGONQUIN, IL, 60102",0.214,4.2,415800,"1738824.206","0.15","13356.64208","308484.5581",20,473320.3649,157738.719,NA,NA,NA,320,"Battery",38.98125
"178","02717-CHI - MCHENRY","IL","US","2244 N RICHMOND RD, MCHENRY, IL, 60050",0.214,4.2,699300,"2927515.471","0.15","22371.73985","516239.4514",35,797638.917,263970.9108,NA,NA,NA,535,"Battery",68.6228971962617
"179","CHI MORTON GROVE IL","IL","US","7220 DEMPSTER ST, MORTON GROVE, IL, 60052",0.214,4.2,774900,"3231110.79","0.15","24615.18991","567442.4426",35,877277.6004,290152.7537,NA,NA,NA,590,"CHP",229.843220338983
"180","04802-CHI - ALGONQUIN","IL","US","742 S RANDALL RD, ALGONQUIN, IL, 60102",0.214,4.2,415800,"1738824.206","0.15","13356.64208","308484.5581",20,473320.3649,157738.719,NA,NA,NA,320,"CHP",129.9375
"181","02717-CHI - MCHENRY","IL","US","2244 N RICHMOND RD, MCHENRY, IL, 60050",0.214,4.2,699300,"2927515.471","0.15","22371.73985","516239.4514",32.5,797638.917,263970.9108,NA,NA,NA,535,"CHP",212.404205607477
"182","CHI MORTON GROVE IL","IL","US","7220 DEMPSTER ST, MORTON GROVE, IL, 60052",0.214,4.2,774900,"3231110.79","0.15","24615.18991","567442.4426",35,877277.6004,290152.7537,NA,NA,NA,590,"Fuel_Cell",275.81186440678
"183","04802-CHI - ALGONQUIN","IL","US","742 S RANDALL RD, ALGONQUIN, IL, 60102",0.214,4.2,415800,"1738824.206","0.15","13356.64208","308484.5581",20,473320.3649,157738.719,NA,NA,NA,320,"Fuel_Cell",155.925
"184","02717-CHI - MCHENRY","IL","US","2244 N RICHMOND RD, MCHENRY, IL, 60050",0.214,4.2,699300,"2927515.471","0.15","22371.73985","516239.4514",32.5,797638.917,263970.9108,NA,NA,NA,535,"Fuel_Cell",254.885046728972
"185","09917-WILMINGTON - CHRISTIANA","DE","US","800 CENTRE BLVD, NEWARK, DE, 19702",0.211,4.4,869400,"3788300.816","0.15","29152.96397","673311.7332",160,1067687.943,344287.3476,NA,NA,NA,663.75,"Solar",209.572881355932
"186","01318 NORTH CONWAY","NH","US","120B NORTH-SOUTH, NORTH CONWAY, NH, 3860",0.211,4.4,616950,"2681626.662","0.15","19313.04297","445995.9034",117.5,754257.5483,228052.9791,NA,NA,NA,468.75,"Solar",154.6488
"187","09917-WILMINGTON - CHRISTIANA","DE","US","800 CENTRE BLVD, NEWARK, DE, 19702",0.211,4.4,869400,"3788300.816","0.15","29152.96397","673311.7332",42.5,1067687.943,344287.3476,NA,NA,NA,663.75,"Battery",83.5016949152542
"188","01318 NORTH CONWAY","NH","US","120B NORTH-SOUTH, NORTH CONWAY, NH, 3860",0.211,4.4,616950,"2681626.662","0.15","19313.04297","445995.9034",32.5,754257.5483,228052.9791,NA,NA,NA,468.75,"Battery",64.1628
"189","09917-WILMINGTON - CHRISTIANA","DE","US","800 CENTRE BLVD, NEWARK, DE, 19702",0.211,4.4,869400,"3788300.816","0.15","29152.96397","673311.7332",40,1067687.943,344287.3476,NA,NA,NA,663.75,"CHP",261.966101694915
"190","01318 NORTH CONWAY","NH","US","120B NORTH-SOUTH, NORTH CONWAY, NH, 3860",0.211,4.4,616950,"2681626.662","0.15","19313.04297","445995.9034",27.5,754257.5483,228052.9791,NA,NA,NA,468.75,"CHP",180.972
"191","09917-WILMINGTON - CHRISTIANA","DE","US","800 CENTRE BLVD, NEWARK, DE, 19702",0.211,4.4,869400,"3788300.816","0.15","29152.96397","673311.7332",40,1067687.943,344287.3476,NA,NA,NA,663.75,"Fuel_Cell",314.359322033898
"192","01318 NORTH CONWAY","NH","US","120B NORTH-SOUTH, NORTH CONWAY, NH, 3860",0.211,4.4,616950,"2681626.662","0.15","19313.04297","445995.9034",27.5,754257.5483,228052.9791,NA,NA,NA,468.75,"Fuel_Cell",217.1664
"193","00104-CHI - ORLAND PARK","IL","US","15102 S LA GRANGE RD, ORLAND PARK, IL, 60462",0.21,4.3,1023300,"4185049.679","0.15","32083.52677","740152.0716",185,1116659.223,378465.1017,NA,NA,NA,782.5,"Solar",241.9303514377
"194","00104-CHI - ORLAND PARK","IL","US","15102 S LA GRANGE RD, ORLAND PARK, IL, 60462",0.21,4.3,1023300,"4185049.679","0.15","32083.52677","740152.0716",50,1116659.223,378465.1017,NA,NA,NA,782.5,"Battery",98.0798722044728
"195","00104-CHI - ORLAND PARK","IL","US","15102 S LA GRANGE RD, ORLAND PARK, IL, 60462",0.21,4.3,1023300,"4185049.679","0.15","32083.52677","740152.0716",47.5,1116659.223,378465.1017,NA,NA,NA,782.5,"CHP",310.586261980831
"196","00104-CHI - ORLAND PARK","IL","US","15102 S LA GRANGE RD, ORLAND PARK, IL, 60462",0.21,4.3,1023300,"4185049.679","0.15","32083.52677","740152.0716",47.5,1116659.223,378465.1017,NA,NA,NA,782.5,"Fuel_Cell",372.703514376997
"197","06707-LA - INGLEWOOD","CA","US","3340 W CENTURY BLVD, INGLEWOOD, CA, 90303",0.209,4.3,820800,"3336622.646","0.15","26230.21484","604172.9386",150,885329.4259,308934.3142,NA,NA,NA,626.25,"Solar",196.59880239521
"198","02869-LA - UPLAND","CA","US","357 S MOUNTAIN AVE, UPLAND, CA, 91786",0.209,4.3,774900,"3142196.324","0.15","24658.68037","567845.046",145,831812.5891,290358.6186,NA,NA,NA,590,"Solar",190.441525423729
"199","01234-ALAMEDA","CA","US","2650 5TH ST, ALAMEDA, CA, 94501",0.209,4.3,1098900,"4466447.995","0.15","36046.03455","830751.4079",205,1184947.819,424791.645,NA,NA,NA,837.5,"Solar",268.98447761194
"200","06707-LA - INGLEWOOD","CA","US","3340 W CENTURY BLVD, INGLEWOOD, CA, 90303",0.209,4.3,820800,"3336622.646","0.15","26230.21484","604172.9386",42.5,885329.4259,308934.3142,NA,NA,NA,626.25,"Battery",83.5544910179641
"201","02869-LA - UPLAND","CA","US","357 S MOUNTAIN AVE, UPLAND, CA, 91786",0.209,4.3,774900,"3142196.324","0.15","24658.68037","567845.046",40,831812.5891,290358.6186,NA,NA,NA,590,"Battery",78.8033898305085
"202","01234-ALAMEDA","CA","US","2650 5TH ST, ALAMEDA, CA, 94501",0.209,4.3,1098900,"4466447.995","0.15","36046.03455","830751.4079",55,1184947.819,424791.645,NA,NA,NA,837.5,"Battery",108.249850746269
"203","06707-LA - INGLEWOOD","CA","US","3340 W CENTURY BLVD, INGLEWOOD, CA, 90303",0.209,4.3,820800,"3336622.646","0.15","26230.21484","604172.9386",37.5,885329.4259,308934.3142,NA,NA,NA,626.25,"CHP",245.748502994012
"204","02869-LA - UPLAND","CA","US","357 S MOUNTAIN AVE, UPLAND, CA, 91786",0.209,4.3,774900,"3142196.324","0.15","24658.68037","567845.046",35,831812.5891,290358.6186,NA,NA,NA,590,"CHP",229.843220338983
"205","01234-ALAMEDA","CA","US","2650 5TH ST, ALAMEDA, CA, 94501",0.209,4.3,1098900,"4466447.995","0.15","36046.03455","830751.4079",50,1184947.819,424791.645,NA,NA,NA,837.5,"CHP",328.029850746269
"206","06707-LA - INGLEWOOD","CA","US","3340 W CENTURY BLVD, INGLEWOOD, CA, 90303",0.209,4.3,820800,"3336622.646","0.15","26230.21484","604172.9386",37.5,885329.4259,308934.3142,NA,NA,NA,626.25,"Fuel_Cell",294.898203592814
"207","02869-LA - UPLAND","CA","US","357 S MOUNTAIN AVE, UPLAND, CA, 91786",0.209,4.3,774900,"3142196.324","0.15","24658.68037","567845.046",35,831812.5891,290358.6186,NA,NA,NA,590,"Fuel_Cell",275.81186440678
"208","01234-ALAMEDA","CA","US","2650 5TH ST, ALAMEDA, CA, 94501",0.209,4.3,1098900,"4466447.995","0.15","36046.03455","830751.4079",50,1184947.819,424791.645,NA,NA,NA,837.5,"Fuel_Cell",393.635820895522
"209","09834-KANKAKEE - BRADLEY","IL","US","1515 N STATE RTE 50, BOURBANNAIS, IL, 60914",0.208,4.3,869400,"3517281.147","0.15","26921.95993","621669.6555",160,929106.3046,317880.9848,NA,NA,NA,663.75,"Solar",209.572881355932
